image_name,angry,disgust,fear,happy,sad,surprise,neutral,sum,positive,negative,outcome
frame_E_7924.jpg,0.08,0.0,0.44,0.0,0.44,0.02,0.01,0.99,0.02,0.96,NG
frame_E_7940.jpg,0.03,0.01,0.02,0.08,0.31,0.0,0.55,1.0,0.08,0.37,NT
frame_E_7998.jpg,0.17,0.0,0.14,0.01,0.11,0.14,0.43,1.0,0.15000000000000002,0.42000000000000004,NT
frame_E_8025.jpg,0.09,0.0,0.12,0.01,0.45,0.0,0.33,1.0,0.01,0.66,NG
frame_E_8041.jpg,0.07,0.0,0.42,0.13,0.35,0.02,0.02,1.01,0.15,0.84,NG
frame_E_8063.jpg,0.68,0.0,0.14,0.0,0.18,0.0,0.0,1.0,0.0,1.0,NG
frame_E_8064.jpg,0.13,0.0,0.22,0.0,0.27,0.03,0.34,0.99,0.03,0.62,NG
frame_E_8086.jpg,0.54,0.0,0.08,0.0,0.37,0.0,0.01,1.0,0.0,0.99,NG
frame_E_8096.jpg,0.4,0.04,0.1,0.0,0.45,0.0,0.0,0.99,0.0,0.99,NG
frame_E_8114.jpg,0.13,0.0,0.02,0.0,0.13,0.0,0.72,1.0,0.0,0.28,NT
frame_E_8120.jpg,0.01,0.0,0.01,0.96,0.02,0.0,0.01,1.01,0.96,0.04,PS
frame_E_8124.jpg,0.09,0.0,0.15,0.0,0.13,0.02,0.6,0.99,0.02,0.37,NT
frame_E_8125.jpg,0.03,0.0,0.01,0.01,0.07,0.0,0.88,1.0,0.01,0.11000000000000001,NT
frame_E_8143.jpg,0.08,0.0,0.04,0.0,0.07,0.02,0.79,1.0,0.02,0.19,NT
frame_E_8165.jpg,0.09,0.0,0.05,0.01,0.13,0.01,0.71,1.0,0.02,0.27,NT
frame_E_8180.jpg,0.11,0.0,0.02,0.0,0.11,0.0,0.76,1.0,0.0,0.24,NT
frame_E_8211.jpg,0.14,0.0,0.3,0.02,0.4,0.03,0.12,1.0100000000000002,0.05,0.8400000000000001,NG
frame_E_8220.jpg,0.04,0.0,0.75,0.0,0.03,0.05,0.12,0.9900000000000001,0.05,0.8200000000000001,NG
frame_E_8224.jpg,0.05,0.0,0.14,0.04,0.53,0.06,0.19,1.01,0.1,0.72,NG
frame_E_8225.jpg,0.71,0.01,0.06,0.0,0.21,0.0,0.0,0.99,0.0,0.99,NG
frame_E_8230.jpg,0.07,0.0,0.04,0.0,0.26,0.0,0.62,0.99,0.0,0.37,NT
frame_E_8233.jpg,0.15,0.0,0.59,0.01,0.21,0.03,0.02,1.01,0.04,0.95,NG
frame_E_8267.jpg,0.16,0.0,0.11,0.08,0.63,0.02,0.01,1.01,0.1,0.9,NG
frame_E_8288.jpg,0.17,0.01,0.39,0.03,0.26,0.09,0.06,1.01,0.12,0.8300000000000001,NG
frame_E_8306.jpg,0.33,0.01,0.08,0.14,0.19,0.0,0.25,1.0,0.14,0.6100000000000001,NG
frame_E_8313.jpg,0.06,0.0,0.07,0.0,0.16,0.0,0.71,1.0,0.0,0.29000000000000004,NT
frame_E_8319.jpg,0.25,0.0,0.04,0.0,0.2,0.0,0.5,0.99,0.0,0.49,NT
frame_E_8325.jpg,0.17,0.51,0.05,0.0,0.26,0.01,0.01,1.01,0.01,0.9900000000000001,NG
frame_E_8330.jpg,0.11,0.0,0.05,0.05,0.78,0.01,0.0,1.0,0.060000000000000005,0.9400000000000001,NG
frame_E_8338.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_8341.jpg,0.41,0.06,0.04,0.04,0.42,0.0,0.03,1.0,0.04,0.9299999999999999,NG
frame_E_8378.jpg,0.17,0.0,0.03,0.04,0.05,0.0,0.71,1.0,0.04,0.25,NT
frame_E_8385.jpg,0.15,0.0,0.51,0.0,0.08,0.11,0.14,0.99,0.11,0.74,NG
frame_E_8387.jpg,0.27,0.0,0.09,0.6,0.03,0.0,0.01,1.0,0.6,0.39,PS
frame_E_8390.jpg,0.13,0.0,0.0,0.46,0.09,0.0,0.31,0.99,0.46,0.22,PS
frame_E_8423.jpg,0.03,0.0,0.01,0.0,0.15,0.01,0.78,0.98,0.01,0.19,NT
frame_E_8425.jpg,0.14,0.0,0.08,0.32,0.19,0.01,0.27,1.01,0.33,0.41000000000000003,PS
frame_E_8429.jpg,0.37,0.0,0.07,0.08,0.26,0.01,0.21,1.0,0.09,0.7,NG
frame_E_8432.jpg,0.06,0.0,0.08,0.28,0.11,0.0,0.47,1.0,0.28,0.25,PS
frame_E_8436.jpg,0.97,0.0,0.02,0.0,0.01,0.0,0.0,1.0,0.0,1.0,NG
frame_E_8437.jpg,0.23,0.1,0.2,0.11,0.24,0.03,0.08,0.99,0.14,0.77,NG
frame_E_8469.jpg,0.28,0.03,0.05,0.01,0.35,0.02,0.26,1.0,0.03,0.71,NG
frame_E_8505.jpg,0.17,0.0,0.13,0.06,0.34,0.0,0.3,1.0,0.06,0.6400000000000001,NG
frame_E_8545.jpg,0.3,0.0,0.25,0.0,0.44,0.0,0.01,1.0,0.0,0.99,NG
frame_E_8591.jpg,0.05,0.0,0.79,0.0,0.06,0.08,0.03,1.01,0.08,0.9000000000000001,NG
frame_E_8668.jpg,0.08,0.0,0.09,0.01,0.6,0.05,0.15,0.9800000000000001,0.060000000000000005,0.77,NG
frame_E_8671.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_8673.jpg,0.67,0.0,0.04,0.0,0.28,0.0,0.01,1.0,0.0,0.9900000000000001,NG
frame_E_8709.jpg,0.2,0.0,0.11,0.12,0.13,0.34,0.11,1.0100000000000002,0.46,0.44,PS
frame_E_8735.jpg,0.66,0.0,0.01,0.01,0.14,0.01,0.18,1.01,0.02,0.81,NG
frame_E_8738.jpg,0.14,0.0,0.28,0.01,0.44,0.04,0.09,1.0000000000000002,0.05,0.8600000000000001,NG
frame_E_8793.jpg,0.66,0.0,0.06,0.06,0.14,0.05,0.02,0.9900000000000001,0.11,0.86,NG
frame_E_8828.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_8853.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_8855.jpg,0.06,0.0,0.03,0.0,0.04,0.0,0.87,1.0,0.0,0.13,NT
frame_E_8857.jpg,0.31,0.0,0.03,0.01,0.07,0.0,0.58,1.0,0.01,0.41,NT
frame_E_8861.jpg,0.01,0.0,0.06,0.0,0.08,0.0,0.84,0.99,0.0,0.15,NT
frame_E_8862.jpg,0.05,0.0,0.14,0.0,0.28,0.0,0.52,0.99,0.0,0.47000000000000003,NT
frame_E_8882.jpg,0.18,0.0,0.55,0.0,0.09,0.1,0.09,1.01,0.1,0.82,NG
frame_E_8893.jpg,0.04,0.0,0.16,0.0,0.51,0.0,0.29,1.0,0.0,0.71,NG
frame_E_8900.jpg,0.36,0.0,0.01,0.0,0.37,0.0,0.25,0.99,0.0,0.74,NG
frame_E_8920.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_8921.jpg,0.49,0.0,0.02,0.03,0.31,0.01,0.14,1.0,0.04,0.8200000000000001,NG
frame_E_8934.jpg,0.08,0.0,0.07,0.62,0.02,0.01,0.2,1.0,0.63,0.17,PS
frame_E_8941.jpg,0.27,0.19,0.14,0.0,0.4,0.0,0.0,1.0,0.0,1.0,NG
frame_E_8959.jpg,0.05,0.0,0.15,0.03,0.2,0.22,0.35,1.0,0.25,0.4,PS
frame_E_8960.jpg,0.23,0.4,0.11,0.0,0.26,0.0,0.01,1.01,0.0,1.0,NG
frame_E_8974.jpg,0.44,0.0,0.06,0.0,0.15,0.0,0.35,1.0,0.0,0.65,NG
frame_E_8982.jpg,0.04,0.0,0.13,0.14,0.18,0.06,0.45,1.0,0.2,0.35,NT
frame_E_8985.jpg,0.15,0.0,0.01,0.0,0.08,0.0,0.76,1.0,0.0,0.24,NT
frame_E_8997.jpg,0.08,0.0,0.0,0.04,0.21,0.0,0.66,0.99,0.04,0.29,NT
frame_E_9020.jpg,0.11,0.06,0.26,0.07,0.2,0.01,0.29,1.0,0.08,0.63,NG
frame_E_9044.jpg,0.12,0.0,0.08,0.0,0.12,0.18,0.49,0.99,0.18,0.32,NT
frame_E_9056.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_9085.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,PS
frame_E_9106.jpg,0.33,0.0,0.04,0.01,0.1,0.0,0.52,1.0,0.01,0.47,NT
frame_E_9111.jpg,0.42,0.0,0.02,0.36,0.11,0.0,0.08,0.99,0.36,0.55,PS
frame_E_9112.jpg,0.34,0.0,0.04,0.0,0.2,0.01,0.41,1.0,0.01,0.5800000000000001,NT
frame_E_9146.jpg,0.1,0.05,0.46,0.02,0.17,0.02,0.17,0.9900000000000002,0.04,0.7800000000000001,NG
frame_E_9152.jpg,0.08,0.01,0.04,0.0,0.2,0.0,0.66,0.99,0.0,0.33,NT
frame_E_9155.jpg,0.19,0.0,0.01,0.01,0.12,0.02,0.65,1.0,0.03,0.32,NT
frame_E_9182.jpg,0.84,0.0,0.02,0.0,0.11,0.0,0.03,1.0,0.0,0.97,NG
frame_E_9187.jpg,0.05,0.0,0.13,0.67,0.03,0.01,0.12,1.0100000000000002,0.68,0.21,PS
frame_E_9198.jpg,0.16,0.0,0.71,0.0,0.05,0.05,0.02,0.9900000000000001,0.05,0.92,NG
frame_E_9227.jpg,0.02,0.0,0.01,0.0,0.02,0.0,0.93,0.9800000000000001,0.0,0.05,NT
frame_E_9241.jpg,0.15,0.0,0.07,0.0,0.78,0.0,0.01,1.01,0.0,1.0,NG
frame_E_9245.jpg,0.4,0.07,0.4,0.02,0.09,0.01,0.01,1.0,0.03,0.9600000000000001,NG
frame_E_9249.jpg,0.17,0.0,0.13,0.09,0.29,0.0,0.32,1.0,0.09,0.5900000000000001,NG
frame_E_9257.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_9280.jpg,0.44,0.0,0.03,0.0,0.36,0.05,0.13,1.01,0.05,0.83,NG
frame_E_9286.jpg,0.15,0.0,0.07,0.0,0.48,0.07,0.22,0.99,0.07,0.7,NG
frame_E_9319.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_9363.jpg,0.06,0.0,0.2,0.0,0.28,0.01,0.45,1.0,0.01,0.54,NT
frame_E_9380.jpg,0.06,0.0,0.16,0.01,0.14,0.02,0.6,0.99,0.03,0.36,NT
frame_E_9383.jpg,0.27,0.0,0.16,0.31,0.09,0.01,0.16,1.0,0.32,0.52,PS
frame_E_9435.jpg,0.05,0.01,0.19,0.0,0.75,0.0,0.0,1.0,0.0,1.0,NG
frame_E_9448.jpg,0.13,0.03,0.04,0.62,0.13,0.04,0.02,1.01,0.66,0.33,PS
frame_E_9472.jpg,0.55,0.0,0.2,0.02,0.16,0.04,0.04,1.01,0.06,0.91,NG
frame_E_9479.jpg,0.04,0.0,0.11,0.0,0.17,0.0,0.68,1.0,0.0,0.32,NT
frame_E_9504.jpg,0.87,0.0,0.06,0.02,0.05,0.01,0.0,1.01,0.03,0.98,NG
frame_E_9521.jpg,0.19,0.0,0.11,0.22,0.09,0.03,0.36,1.0,0.25,0.39,PS
frame_E_9549.jpg,0.15,0.0,0.1,0.08,0.16,0.03,0.48,1.0,0.11,0.41000000000000003,NT
frame_E_9556.jpg,0.24,0.0,0.17,0.19,0.1,0.14,0.15,0.9900000000000001,0.33,0.51,PS
frame_E_9575.jpg,0.14,0.0,0.1,0.02,0.07,0.01,0.67,1.01,0.03,0.31000000000000005,NT
frame_E_9624.jpg,0.26,0.0,0.24,0.09,0.18,0.07,0.15,0.9900000000000001,0.16,0.6799999999999999,NG
frame_E_9671.jpg,0.05,0.0,0.26,0.01,0.28,0.03,0.37,1.0,0.04,0.5900000000000001,NG
frame_E_9683.jpg,0.18,0.0,0.02,0.06,0.03,0.01,0.7,1.0,0.06999999999999999,0.22999999999999998,NT
frame_E_9728.jpg,0.41,0.0,0.14,0.0,0.16,0.01,0.28,1.0,0.01,0.7100000000000001,NG
frame_E_9762.jpg,0.26,0.0,0.15,0.34,0.08,0.08,0.1,1.01,0.42000000000000004,0.49000000000000005,PS
frame_E_9785.jpg,0.1,0.0,0.29,0.0,0.48,0.04,0.08,0.99,0.04,0.87,NG
frame_E_9816.jpg,0.07,0.0,0.08,0.23,0.21,0.1,0.31,1.0,0.33,0.36,PS
frame_E_9820.jpg,0.14,0.01,0.18,0.0,0.58,0.02,0.07,1.0,0.02,0.9099999999999999,NG
frame_E_9876.jpg,0.3,0.0,0.11,0.04,0.06,0.07,0.42,1.0,0.11000000000000001,0.47,NT
frame_E_9890.jpg,0.08,0.03,0.21,0.02,0.44,0.05,0.16,0.9900000000000001,0.07,0.76,NG
frame_E_9899.jpg,0.34,0.0,0.12,0.0,0.12,0.08,0.33,0.99,0.08,0.5800000000000001,NG
frame_E_9911.jpg,0.08,0.0,0.01,0.0,0.54,0.01,0.36,1.0,0.01,0.63,NG
frame_E_9926.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_9937.jpg,0.3,0.0,0.19,0.0,0.18,0.11,0.21,0.9899999999999999,0.11,0.6699999999999999,NG
frame_E_9974.jpg,0.03,0.0,0.0,0.0,0.05,0.0,0.92,1.0,0.0,0.08,NT
frame_E_9986.jpg,0.04,0.0,0.08,0.0,0.23,0.03,0.61,0.99,0.03,0.35,NT
frame_E_9990.jpg,0.26,0.0,0.05,0.0,0.05,0.1,0.54,1.0,0.1,0.36,NT
frame_E_9996.jpg,0.82,0.07,0.01,0.0,0.08,0.0,0.02,0.9999999999999999,0.0,0.9799999999999999,NG
